name,id
transport_manager_sessionless:database_update_chunk_size_bytes,4630286797816528896
transport_manager_sessionless:database_update_period_msec,4630286797816463360
transport_manager_sessionless:event_retention_hours,4630286797817053184
transport_manager_sessionless:event_row_limit,4630286797817118720
transport_manager_sessionless:max_concurrent_sessions,4630286797816201216
transport_manager_sessionless:max_concurrent_sessions_low_battery,4630286797816332288
transport_manager_sessionless:max_data_saver_default_session_size_bytes,4630286797817315328
transport_manager_sessionless:max_payload_response_length,4630286797816659968
transport_manager_sessionless:max_response_headers_length,4630286797817380864
transport_manager_sessionless:max_session_data_size_bytes,4630286797816987648
transport_manager_sessionless:meta_upload_service_resume_offset_query_backoff_factor,4630849747771064320
transport_manager_sessionless:meta_upload_service_resume_offset_query_base_timeout_msec,4630286797817708544
transport_manager_sessionless:meta_upload_service_resume_offset_query_max_retries,4630286797817577472
transport_manager_sessionless:post_interrupt_delay_msec,4630286797817511936
transport_manager_sessionless:prempt_running_sessions_flag,6935848332053905408
transport_manager_sessionless:read_timeout_msec,4630286797817249792
transport_manager_sessionless:stale_incomplete_session_expiration_period_msec,4630286797817839616
transport_manager_sessionless:upload_buffer_size_bytes,4630286797816397824
transport_manager_sessionless:write_timeout_msec,4630286797817184256
vros_vendor_sessionless:commlib_enabled,6935843477666398208
vros_vendor_sessionless:enable_sensor_service_min_memory_bytes,4630000468454342656
vros_vendor_sessionless:fastpath_mlock_enabled,4630000468455063552
vros_vendor_sessionless:fastpath_mlock_max_bytes,4630281943431577600
vros_vendor_sessionless:fastpath_mlock_regions,4630563418408353792
vros_vendor_sessionless:mros_enable_strata_composer,4630000468453621760
vros_vendor_sessionless:oculus_camera_enable_rgb_crop,4630000468453097472
vros_vendor_sessionless:oculus_controller_thumbstick_drift_detection,4630000468453163008
vros_vendor_sessionless:oculus_controller_thumbstick_drift_notification,4630000468453687296
vros_vendor_sessionless:oculus_kswapd_affinity,4630000468453556224
vros_vendor_sessionless:oculus_mobile_bpfagent_enabled,4630000468453490688
vros_vendor_sessionless:oculus_sched_orchestrator,4630000468453949440
vros_vendor_sessionless:oculus_sensorservice_imu_gyro_mean_detection,4630000468453294080
vros_vendor_sessionless:oculus_sensorservice_imu_gyro_mean_notification,4630000468453359616
vros_vendor_sessionless:oculus_sensorservice_imu_gyro_mean_window,4630281943429939200
vros_vendor_sessionless:oculus_sensorservice_imu_gyro_stuck_detection,4630000468453031936
vros_vendor_sessionless:oculus_sensorservice_imu_gyro_stuck_notification,4630000468452966400
vros_vendor_sessionless:oculus_sensorservice_imu_gyro_stuck_threshold,4630281943429545984
vros_vendor_sessionless:oculus_sensorservice_imu_skip_batch_enabled,4630000468453883904
vros_vendor_sessionless:orchestrator_enforce_rt,4630000468454211584
vros_vendor_sessionless:passcode_ui_standardization_enabled,4630000468452769792
vros_vendor_sessionless:sensor_service_min_memory_bytes,4630281943430987776
vros_vendor_sessionless:vros_vendor_sessionless_systemmodes,4630563418407567360
vros_vendor_sessionless:xcs_camera_algo_enable_in_house_aec,4630000468452442112
vros_vendor_sessionless:xcs_camera_algo_enable_mctf,4630000468452507648
vros_vendor_sessionless:xcs_camera_algo_enable_photographic_pt_tuning,4630000468452573184
vros_vendor_sessionless:xcs_camera_algo_enable_photographic_pt_universe,4630000468452638720
vros_vendor_sessionless:zram_backing_dev_enabled,4630000468453425152
vros_vendor_sessionless:zswap_enabled,4630000468454408192
